STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,17-01-2017,,,49,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,18-01-2017,,,52,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,19-01-2017,,,53,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,20-01-2017,,,52,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,21-01-2017,,,56,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,22-01-2017,,,60,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,23-01-2017,,,61,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,24-01-2017,,,64,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,25-01-2017,,,68,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,26-01-2017,0.2,",,S",61,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,27-01-2017,1.38,",,S",56,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,28-01-2017,0,",,S",56,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,29-01-2017,,,59,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,30-01-2017,,,59,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,31-01-2017,,,62,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,01-02-2017,,,59,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,02-02-2017,,,61,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,03-02-2017,,,63,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,04-02-2017,,,66,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,05-02-2017,,,65,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,06-02-2017,,,61,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,07-02-2017,,,58,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,08-02-2017,,,61,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,09-02-2017,,,59,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,10-02-2017,,,59,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,11-02-2017,,,61,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,12-02-2017,,,62,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,13-02-2017,,,62,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,14-02-2017,,,62,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,15-02-2017,,,65,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,16-02-2017,,,68,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,17-02-2017,,,67,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,18-02-2017,,,71,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,19-02-2017,,,74,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,20-02-2017,,,76,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,21-02-2017,,,68,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,22-02-2017,,,68,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,23-02-2017,,,65,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,24-02-2017,,,64,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,25-02-2017,,,66,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,26-02-2017,,,66,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,27-02-2017,,,70,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,28-02-2017,,,75,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,01-03-2017,,,76,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,02-03-2017,,,71,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,03-03-2017,,,69,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,04-03-2017,,,66,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,05-03-2017,,,67,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,06-03-2017,,,69,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,07-03-2017,,,72,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,08-03-2017,0,",,S",71,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,09-03-2017,,,66,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,10-03-2017,,,63,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,11-03-2017,0.12,",,S",64,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,12-03-2017,0.39,",,S",64,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,13-03-2017,0,",,S",63,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,14-03-2017,,,66,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,15-03-2017,,,69,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,16-03-2017,,,72,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,17-03-2017,,,70,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,18-03-2017,,,73,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,19-03-2017,,,74,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,20-03-2017,,,72,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,21-03-2017,,,79,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,22-03-2017,,,82,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,23-03-2017,,,85,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,24-03-2017,,,82,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,25-03-2017,,,80,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,26-03-2017,,,81,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,27-03-2017,,,83,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,28-03-2017,,,86,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,29-03-2017,,,89,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,30-03-2017,,,88,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,31-03-2017,,,88,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,01-04-2017,,,90,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,02-04-2017,,,89,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,03-04-2017,,,90,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,04-04-2017,,,86,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,05-04-2017,,,82,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,06-04-2017,,,87,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,07-04-2017,,,83,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,08-04-2017,,,81,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,09-04-2017,,,81,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,10-04-2017,,,82,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,11-04-2017,,,85,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,12-04-2017,,,88,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,13-04-2017,,,89,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,14-04-2017,,,93,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,15-04-2017,,,94,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,16-04-2017,,,93,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,17-04-2017,,,94,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,22-04-2017,,,91,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,23-04-2017,,,93,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,24-04-2017,,,89,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,25-04-2017,,,90,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,26-04-2017,0,",,S",89,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,27-04-2017,0,",,S",91,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,28-04-2017,,,89,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,29-04-2017,,,89,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,30-04-2017,0.2,",,S",88,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,01-05-2017,0.01,",,S",89,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,02-05-2017,0,",,S",92,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,03-05-2017,,,90,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,04-05-2017,0.16,",,S",91,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,05-05-2017,0,",,S",93,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,06-05-2017,,,95,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,07-05-2017,,,98,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,08-05-2017,,,98,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,09-05-2017,,,96,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,10-05-2017,,,91,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,11-05-2017,,,96,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,12-05-2017,,,96,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,13-05-2017,,,99,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,14-05-2017,,,99,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,15-05-2017,,,100,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,16-05-2017,,,96,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,17-05-2017,0.02,",,S",91,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,18-05-2017,0,",,S",94,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,19-05-2017,0.01,",,S",91,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,20-05-2017,0,",,S",94,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,21-05-2017,,,88,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,22-05-2017,0.01,",,S",82,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,23-05-2017,0,",,S",93,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,24-05-2017,,,96,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,25-05-2017,,,98,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,26-05-2017,,,99,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,27-05-2017,,,94,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,28-05-2017,0.04,",,S",89,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,29-05-2017,0.2,",,S",83,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,30-05-2017,0,",,S",90,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,31-05-2017,,,83,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,01-06-2017,,,91,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,02-06-2017,,,96,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,03-06-2017,,,100,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,04-06-2017,,,105,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,05-06-2017,,,104,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,06-06-2017,,,98,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,07-06-2017,0,",,S",89,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,08-06-2017,,,88,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,09-06-2017,,,92,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,10-06-2017,,,92,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,11-06-2017,,,91,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,12-06-2017,,,97,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,13-06-2017,0.08,",,S",97,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,14-06-2017,0,",,S",93,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,15-06-2017,,,93,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,16-06-2017,1.02,",,S",83,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,17-06-2017,0.16,",,S",83,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,18-06-2017,0.03,",,S",90,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,19-06-2017,0.04,",,S",86,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,20-06-2017,0.39,",,S",82,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,21-06-2017,0.16,",,S",84,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,22-06-2017,0,",,S",87,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,23-06-2017,,,90,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,24-06-2017,,,93,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,25-06-2017,,,96,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,26-06-2017,,,94,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,27-06-2017,,,95,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,28-06-2017,,,82,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,29-06-2017,,,83,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,30-06-2017,,,81,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,01-07-2017,0.59,",,S",85,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,02-07-2017,1.5,",,S",82,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,03-07-2017,0.16,",,S",89,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,04-07-2017,0,",,S",91,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,05-07-2017,,,90,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,06-07-2017,,,85,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,07-07-2017,,,88,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,08-07-2017,,,92,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,09-07-2017,,,94,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,10-07-2017,,,93,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,11-07-2017,,,85,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,12-07-2017,0.43,",,S",85,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,13-07-2017,0,",,S",88,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,14-07-2017,,,89,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,15-07-2017,,,87,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,16-07-2017,,,89,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,17-07-2017,,,85,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,18-07-2017,,,91,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,19-07-2017,,,93,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,20-07-2017,0.24,",,S",86,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,21-07-2017,0.08,",,S",89,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,22-07-2017,0,",,S",84,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,23-07-2017,0.31,",,S",84,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,24-07-2017,0,",,S",84,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,25-07-2017,0.51,",,S",84,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,26-07-2017,0.12,",,S",88,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,27-07-2017,0,",,S",88,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,28-07-2017,,,86,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,29-07-2017,,,87,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,30-07-2017,,,87,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,31-07-2017,,,82,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,01-08-2017,,,82,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,02-08-2017,,,85,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,03-08-2017,,,86,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,04-08-2017,,,87,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,05-08-2017,,,88,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,06-08-2017,,,89,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,07-08-2017,,,85,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,08-08-2017,,,86,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,09-08-2017,,,85,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,10-08-2017,,,88,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,11-08-2017,,,89,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,12-08-2017,,,88,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,13-08-2017,,,88,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,14-08-2017,,,89,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,15-08-2017,,,89,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,16-08-2017,,,90,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,17-08-2017,,,91,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,18-08-2017,,,91,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,19-08-2017,0,",,S",83,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,20-08-2017,0.94,",,S",88,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,21-08-2017,0,",,S",89,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,22-08-2017,,,87,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,23-08-2017,,,83,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,24-08-2017,,,87,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,25-08-2017,,,84,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,26-08-2017,,,83,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,27-08-2017,,,86,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,28-08-2017,,,84,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,29-08-2017,0,",,S",87,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,30-08-2017,,,85,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,31-08-2017,,,80,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,01-09-2017,,,82,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,02-09-2017,0.2,",,S",81,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,03-09-2017,0.02,",,S",86,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,04-09-2017,0,",,S",86,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,05-09-2017,,,85,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,06-09-2017,,,85,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,07-09-2017,0.2,",,S",84,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,08-09-2017,0.02,",,S",87,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,09-09-2017,0,",,S",88,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,10-09-2017,,,90,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,11-09-2017,,,87,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,12-09-2017,,,88,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,13-09-2017,,,90,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,14-09-2017,,,89,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,15-09-2017,,,89,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,16-09-2017,,,84,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,17-09-2017,,,85,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,18-09-2017,,,87,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,19-09-2017,,,88,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,20-09-2017,,,89,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,21-09-2017,,,86,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,22-09-2017,,,78,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,23-09-2017,,,76,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,24-09-2017,,,80,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,25-09-2017,,,85,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,26-09-2017,,,86,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,27-09-2017,,,87,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,28-09-2017,,,88,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,29-09-2017,,,87,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,30-09-2017,,,86,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,01-10-2017,,,85,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,02-10-2017,,,85,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,03-10-2017,,,84,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,04-10-2017,,,86,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,05-10-2017,,,87,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,06-10-2017,,,87,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,07-10-2017,,,84,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,08-10-2017,,,84,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,09-10-2017,,,84,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,10-10-2017,,,85,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,11-10-2017,,,85,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,12-10-2017,,,84,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,13-10-2017,,,83,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,14-10-2017,,,84,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,15-10-2017,,,83,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,16-10-2017,,,83,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,17-10-2017,,,82,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,18-10-2017,,,82,"H,,S"
IN022023000,"NEW DELHI PALAM, IN",28.567,77.117,233,19-10-2017,,,83,"H,,S"
