STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,07-07-2016,0,",,S",86,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,08-07-2016,0.71,",,S",84,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,09-07-2016,0.16,",,S",85,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,10-07-2016,0.35,",,S",84,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,11-07-2016,0.24,",,S",84,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,12-07-2016,1.14,",,S",83,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,13-07-2016,0,",,S",87,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,14-07-2016,0,",,S",86,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,15-07-2016,0.02,",,S",83,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,16-07-2016,0.79,",,S",84,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,17-07-2016,0.01,",,S",85,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,18-07-2016,0.04,",,S",85,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,19-07-2016,0.08,",,S",86,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,20-07-2016,0,",,S",87,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,21-07-2016,0,",,S",87,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,22-07-2016,0.31,",,S",81,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,23-07-2016,0.28,",,S",83,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,24-07-2016,0.16,",,S",83,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,25-07-2016,1.38,",,S",81,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,26-07-2016,2.95,",,S",80,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,27-07-2016,0.16,",,S",84,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,28-07-2016,0,",,S",87,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,29-07-2016,0,",,S",86,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,30-07-2016,0.35,",,S",86,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,31-07-2016,0.04,",,S",83,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,01-08-2016,0.63,",,S",83,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,02-08-2016,0.91,",,S",82,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,03-08-2016,0.2,",,S",84,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,04-08-2016,0.35,",,S",83,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,05-08-2016,0.51,",,S",83,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,06-08-2016,1.06,",,S",81,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,07-08-2016,0.35,",,S",81,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,08-08-2016,0.75,",,S",83,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,09-08-2016,2.28,",,S",82,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,10-08-2016,0.91,",,S",79,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,11-08-2016,2.36,",,S",84,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,12-08-2016,0.12,",,S",87,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,13-08-2016,0.01,",,S",88,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,14-08-2016,0,",,S",87,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,15-08-2016,1.54,",,S",86,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,16-08-2016,0,",,S",85,"H,,S"
IN024140300,"CALCUTTA ALIPORE, IN",22.533,88.333,6,17-08-2016,0.47,",,S",80,"H,,S"
